Accession,ExhibitType,URL,Method,Subsidiary,Jurisdiction,NestingLevel,ParentName,Ownership,Footnotes,IsNested
,,,,"Ascade Middle East FZLLC","United Arab Emirates",0,,,"",false
,,,,"Billing Intec Uruguay S.A.","Uruguay",0,,,"",false
,,,,"CSG Forte Payments Holdings, Inc.","Delaware",0,,,"",false
,,,,"CSG Forte Payments, Inc.","Delaware",0,,,"",false
,,,,"CSG Forte Payments Canada, Inc.","Canada",0,,,"",false
,,,,"CSG International Australia Pty Limited","Australia",0,,,"",false
,,,,"CSG International Colombia SAS","Colombia",0,,,"",false
,,,,"CSG International Pty Limited","Australia",0,,,"",false
,,,,"CSG International PTE Ltd","Singapore",0,,,"",false
,,,,"CSG International Sdn Bhd","Malaysia",0,,,"",false
,,,,"CSG SA Holdings Limited","South Africa",0,,,"Pty",false
,,,,"CSG SA Services Limited","South Africa",0,,,"Pty",false
,,,,"CSG Systems International, Inc.","Delaware",0,,,"",false
,,,,"CSG Systems International Pvt. Ltd.","India",0,,,"India",false
,,,,"CSG Systems U.K. Limited","United Kingdom",0,,,"",false
,,,,"CSG Systems, Inc.","Delaware",0,,,"",false
,,,,"CSGI Maroc Sarl","Morocco",0,,,"",false
,,,,"Designgen, Comunicação Visual, Unipessoal Lda.","Portugal",0,,,"",false
,,,,"DGIT Systems Pty, Ltd.","Australia",0,,,"",false
,,,,"DGIT Holdings Pty, Ltd.","Australia",0,,,"",false
,,,,"DGIT NZ Limited","New Zealand",0,,,"",false
,,,,"Digiquant, Inc.","Delaware",0,,,"",false
,,,,"Independent Technology Billing Solutions S de RL de CV","Mexico",0,,,"",false
,,,,"Inomial Pty, Ltd.","Australia",0,,,"",false
,,,,"Independent Technology Systems Limited","United Kingdom",0,,,"",false
,,,,"Independent Technology Systems for Information Technology LLC","Saudi Arabia",0,,,"",false
,,,,"Independent Technology Systems SL Unipersonal","Spain",0,,,"",false
,,,,"Intec Billing Canada Ltd.","Canada",0,,,"",false
,,,,"Intec Billing Ireland Ltd.","Ireland",0,,,"",false
,,,,"Intec Billing, LLC","Delaware",0,,,"",false
,,,,"Intec Billing Nigeria Limited","Nigeria",0,,,"",false
,,,,"Intec Telecom Systems SARL","France",0,,,"France",false
,,,,"Intec Telecom Systems Denmark A/S","Denmark",0,,,"",false
,,,,"Intec Telecom Systems Deutschland GmbH","Germany",0,,,"",false
,,,,"Intec Telecom Systems do Brasil Limitada","Brazil",0,,,"",false
,,,,"Intec Telecom Systems Italia S.P.A.","Italy",0,,,"",false
,,,,"Intec Telecom Systems Limited","United Kingdom",0,,,"",false
,,,,"Intec Telecom Systems South Africa Limited","South Africa",0,,,"Pty",false
,,,,"Keydok Mexico SA de CV","Mexico",0,,,"",false
,,,,"MobileCard Holdings, LLC","Delaware",0,,,"",false
,,,,"PT CSG Systems Indonesia","Indonesia",0,,,"",false
,,,,"Tango Telecom Ltd.","Ireland",0,,,"",false
,,,,"Tango Telecom Sdn Bhd","Malaysia",0,,,"",false
,,,,"Volubill Danmark ApS","Denmark",0,,,"",false
,,,,"Volubill, Inc.","Delaware",0,,,"",false
000155837025003039,EX-21,"https://www.sec.gov/Archives/edgar/data/1006281/000155837025003039/plx-20241231xex21d1.htm",Nested,"Protalix Ltd.","​",0,,,"",false
000110465925090839,EX-21,"https://www.sec.gov/Archives/edgar/data/1006655/000110465925090839/epm-20250630xex21d1.htm",Nested,"Evolution Royalties, Inc.","​",0,,,"",false
,,,,"Evolution Petroleum West, Inc.","​",0,,,"",false
,,,,"NGS Sub Corp.","​",0,,,"",false
,,,,"NGS Technologies, Inc.","​",0,,,"",false
,,,,"Evolution Operating Co., Inc.","​",0,,,"",false
,,,,"Evolution Petroleum OK, Inc.","​",0,,,"",false
,,,,"Tertiaire Resources Company","​",0,,,"",false
,,,,"EPM Chaveroo, LLC.","​",0,,,"",false
000100683725000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1006837/000100683725000021/exhibit211-q410k2024.htm",Nested,"DBM Global Intermediate Holdco Inc.","Delaware",0,,,"",false
,,,,"INNOVATE 2 Corp","Delaware",0,,,"",false
,,,,"INNOVATE International Holding Corp.","Delaware",0,,,"",false
000149315225004500,EX-21,"https://www.sec.gov/Archives/edgar/data/1007019/000149315225004500/ex21-1.htm",Nested,"Organic Products Trading Company, LLC","",0,,,"",false
,,,,"Second Empire, LLC","",0,,,"",false
000095017025111331,EX-21,"https://www.sec.gov/Archives/edgar/data/100726/000095017025111331/ufi-ex21.htm",Nested,"Unifi Asia Pacific Company, Limited","",0,,,"Hong Kong, “UAP”",false
,,,,"Unifi Vietnam Company Limited","",0,,,"",false
,,,,"Unifi Switzerland GmbH","",0,,,"“USG”",false
,,,,"Unifi Holding 1, BV","",0,,,"“UH1”",false
,,,,"Unifi Holding 2, BV","",0,,,"“UH2”",false
,,,,"Unifi Textiles Holding, SRL","",0,,,"“UTH”",false
,,,,"Unifi do Brasil, Ltda.","",0,,,"",false
,,,,"Unifi Manufacturing, Inc.","",0,,,"“UMI”",false
,,,,"Unifi Kinston, LLC","",0,,,"",false
,,,,"Unifi Sales & Distribution, Inc.","",0,,,"",false
,,,,"Unifi Latin America, S.A.S.","",0,,,"",false
,,,,"Unifi Textiles Co. Ltd.","",0,,,"Suzhou",false
,,,,"Unifi Central America, Ltda. de CV","",0,,,"",false
,,,,"Unifi Textiles Colombo Limited","",0,,,"Private",false
,,,,"Unifi Holding Asia, B.V.","",0,,,"“UHA”",false
,,,,"Unifi Vietnam Company Limited","",0,,,"",false
,,,,"Unifi Turkey Textile Commerce Joint Stock Company","",0,,,"",false
,,,,"Unifi Textiles India Private Limited","",0,,,"",false
000100758725000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1007587/000100758725000003/kvhi12312024ex211listofsub.htm",Nested,"KVH Industries A/S","Denmark",0,,,"",false
,,,,"KVH Industries Pte. Ltd.","Singapore",0,,,"",false
,,,,"KVH Industries Brasil Comunicacao Por Satelite Ltda.","Brazil",0,,,"",false
,,,,"KVH Industries Norway AS","Norway",0,,,"",false
,,,,"KVH Industries Japan Co. Ltd.","Japan",0,,,"",false
,,,,"KVH Industries UK Ltd.","United Kingdom",0,,,"",false
,,,,"KVH Media Group Ltd.","United Kingdom",0,,,"",false
,,,,"KVH Media Group Communication Ltd.","United Kingdom",0,,,"",false
,,,,"KVH Media Group International Ltd.","United Kingdom",0,,,"",false
,,,,"KVH Media Group Ltd.","Cyprus",0,,,"",false
,,,,"KVH Media Group India Private Ltd","India",0,,,"",false
000100291025000055,EX-21,"https://www.sec.gov/Archives/edgar/data/100826/000100291025000055/aee202410-kxexhibit211.htm",Nested,"Ameren Corporation","",0,,,"",false
,,,,"Ameren Development Company","",0,,,"",false
,,,,"Missouri Central Railroad Company","",0,,,"",false
,,,,"QST Enterprises Inc.","",0,,,"",false
,,,,"Ameren EIP Investment, LLC","",0,,,"",false
,,,,"Ameren Accelerator Investments, LLC","",0,,,"",false
,,,,"AmerenEnergy Medina Valley Cogen, L.L.C.","",0,,,"",false
,,,,"Ameren Transmission Company, LLC","",0,,,"",false
,,,,"ATX East, LLC","",0,,,"",false
,,,,"ATX Southwest, LLC","",0,,,"",false
,,,,"ATXTIP Holdings, Inc.","",0,,,"",false
,,,,"Transmission Infrastructure Partnerships Ltd","",0,,,"50% interest",false
,,,,"Lucky Corridor, LLC","",0,,,"",false
,,,,"Ameren Transmission Company of Illinois","",0,,,"",false
,,,,"Ameren Services Company","",0,,,"",false
,,,,"Ameren Illinois Company","",0,,,"d/b/a Ameren Illinois",false
,,,,"Union Electric Company","",0,,,"d/b/a Ameren Missouri",false
,,,,"Ameren Missouri Securitization Funding I, LLC","",0,,,"",false
,,,,"STARS Alliance, LLC","",0,,,"25% interest",false
000143774925014208,EX-21,"https://www.sec.gov/Archives/edgar/data/1008586/000143774925014208/ex/667742.htm",Nested,"Streamline Health, LLC","",0,,,"",false
,,,,"Avelead Consulting, LLC","",0,,,"",false
,,,,"Streamline Consulting Solutions, LLC","",0,,,"",false
,,,,"Streamline Pay & Benefits, LLC","",0,,,"",false
000010088525000042,EX-21,"https://www.sec.gov/Archives/edgar/data/100885/000010088525000042/a202410-kexx21.htm",Nested,"Union Pacific Railroad Company","",0,,,"",false
000118518525000170,EX-21,"https://www.sec.gov/Archives/edgar/data/1009829/000118518525000170/jakkex21.htm",Nested,"Disguise Limited","",0,,,"",false
,,,,"Disguise, Inc.","",0,,,"",false
,,,,"JAKKS France, S.A.S","",0,,,"",false
,,,,"JAKKS Pacific Limited","",0,,,"Asia",false
,,,,"JAKKS Pacific , Inc.","",0,,,"Canada",false
,,,,"JAKKS Pacific Limited","",0,,,"HK",false
,,,,"JAKKS Pacific Limited","",0,,,"Shenzhen",false
,,,,"JAKKS Pacific Ltd.","",0,,,"UK",false
,,,,"JAKKS Pacific Germany GmbH","",0,,,"",false
,,,,"JAKKS Pacific Italy S.r.l.","",0,,,"",false
,,,,"JAKKS Pacific Trading Limited","",0,,,"",false
,,,,"JAKKS Sales LLC","",0,,,"",false
,,,,"JKP Mexico Holdings, S.A. de C.V.","",0,,,"",false
,,,,"JAKKS Europe B.V.","",0,,,"",false
,,,,"Moose Mountain Marketing, Inc.","",0,,,"",false
,,,,"Moose Mountain Toymakers Limited","",0,,,"",false
000093905725000242,EX-21,"https://www.sec.gov/Archives/edgar/data/1010470/000093905725000242/prov-20250630xex21d1.htm",Nested,"Provident Savings Bank, F.S.B.","​",0,,,"",false
,,,,"Provident Financial Corp","​",0,,,"1",false
,,,,"Profed Mortgage, Inc.","​",0,,,"1, 2",false
,,,,"First Service Corporation","​",0,,,"1, 2",false
000155837025004847,EX-21,"https://www.sec.gov/Archives/edgar/data/1011509/000155837025004847/aumn-20241231xex21d1.htm",Nested,"ASM Services S.a r.l.‌","Luxembourg",1,,,"",true
,,,,"Silex Spain, S.L.‌","Spain",0,,,"",false
,,,,"Golden Minerals Services Corp.‌","United States",0,,,"",false
,,,,"Minera de Cordilleras S. de R.L. de C.V. ‌","Mexico",0,,,"",false
,,,,"ECU Silver Mining Inc.‌","Canada",1,"Minera de Cordilleras S. de R.L. de C.V. ‌",,"",true
,,,,"Minera William, S.A. de C.V.‌","Mexico",1,"Minera de Cordilleras S. de R.L. de C.V. ‌",,"",true
000010119925000012,EX-21,"https://www.sec.gov/Archives/edgar/data/101199/000010119925000012/exhibit21123124.htm",Nested,"United Fire & Casualty Company","",0,,,"",false
,,,,"Addison Insurance Company","",0,,,"",false
,,,,"UFG Specialty Insurance Company","",0,,,"",false
,,,,"Lafayette Insurance Company","",0,,,"",false
,,,,"Financial Pacific Insurance Company","",0,,,"",false
,,,,"Mercer Insurance Company","",0,,,"",false
,,,,"Franklin Insurance Company","",0,,,"",false
,,,,"Mercer Insurance Company of New Jersey, Inc.","",0,,,"",false
,,,,"United Fire & Indemnity Company","",0,,,"",false
,,,,"United Fire Lloyds","",0,,,"",false
,,,,"United Real Estate Holdings, LLC","",0,,,"",false
,,,,"McIntyre Cedar UK Limited","",0,,,"",false
,,,,"McIntyre Cedar Corporate Member LLP","",0,,,"",false
000143774925004794,EX-21,"https://www.sec.gov/Archives/edgar/data/1012019/000143774925004794/ex/778987.htm",Nested,"Rush Truck Centers of Alabama, Inc.","",0,,,"",false
,,,,"Rush Truck Centers of Arizona, Inc.","",0,,,"",false
,,,,"Rush Truck Centers of Arkansas, Inc.","",0,,,"",false
,,,,"Rush Medium Duty Truck Centers of California, Inc.","",0,,,"",false
,,,,"Rush Truck Centers of California, Inc.","",0,,,"",false
000162828025008091,EX-21,"https://www.sec.gov/Archives/edgar/data/1012100/000162828025008091/q42024exhibit21.htm",Nested,"AFP Trading Co. Ltd.","China",0,,,"Shanghai",false
,,,,"AFPTOH, LTD","Texas",0,,,"",false
,,,,"Air Ride Pallets Hong Kong Limited","Hong Kong",0,,,"",false
,,,,"Austin Foam Plastics, Inc.","Texas",0,,,"dba AFP, Inc.",false
,,,,"B+ Equipment SAS","France",0,,,"",false
,,,,"Beacon Holdings, LLC","Delaware",0,,,"",false
,,,,"Cactus Trading Co., Ltd.","China",0,,,"Shanghai",false
,,,,"Cryovac SDN. BHD","Malaysia",0,,,"Malaysia",false
,,,,"Cryovac Brasil Ltda.","Brazil",0,,,"",false
,,,,"Cryovac Holdings II, LLC","Delaware",0,,,"",false
,,,,"Cryovac International Holdings Inc.","Delaware",0,,,"",false
,,,,"Cryovac Londrina Ltda.","Brazil",0,,,"",false
,,,,"Cryovac, LLC","Delaware",0,,,"",false
,,,,"CryovacSealed Air de Costa Rica S.R.L.","Costa Rica",0,,,"",false
,,,,"Diversey J Trustee Limited","United Kingdom",0,,,"",false
,,,,"Diversey Trustee Limited","United Kingdom",0,,,"",false
,,,,"Entapack Pty. Ltd.","Australia",0,,,"",false
,,,,"Fagerdala Packaging Co., Ltd","China",0,,,"Chengdu",false
,,,,"Fagerdala Packaging Co., Ltd","China",0,,,"Hefei",false
,,,,"Fagerdala Foams Co. Ltd.","China",0,,,"Shanghai",false
,,,,"Fagerdala Polymer Co. Ltd.","China",0,,,"Shanghai",false
,,,,"Fagerdala Packaging Co. Ltd.","China",0,,,"Suzhou",false
,,,,"Fagerdala Limited","Thailand",0,,,"Thailand",false
,,,,"Fagerdala Packaging Co. Ltd.","China",0,,,"Xiamen",false
,,,,"Fagerdala Leamchabung Limited","Thailand",0,,,"",false
,,,,"Fagerdala Malaysia Sdn Bhd","Malaysia",0,,,"",false
,,,,"Fagerdala Mexico S.A. De C.V.","Mexico",0,,,"",false
,,,,"Fagerdala Mexico Supply Chain S.A. De C.V.","Mexico",0,,,"",false
,,,,"Fagerdala Singapore Pte Ltd","Singapore",0,,,"",false
,,,,"Foxpak Flexibles Ltd.","Ireland",0,,,"",false
,,,,"Getpacking.com, GmbH","Switzerland",0,,,"",false
,,,,"Invertol S. de R.L. de C.V.","Mexico",0,,,"",false
,,,,"JSC Sealed Air Kaustik","Russia",0,,,"",false
,,,,"Kevothermal Limited","United Kingdom",0,,,"",false
,,,,"Kevothermal LLC","Delaware",0,,,"",false
,,,,"KRIS Automated Packaging Systems Holding Company","Mauritius",0,,,"",false
,,,,"LB Holdco, Inc.","Delaware",0,,,"",false
,,,,"LB Parent, Inc.","Delaware",0,,,"",false
,,,,"LiquiBox Holdings, Inc.","Delaware",0,,,"",false
,,,,"LiquiBox, Inc.","Delaware",0,,,"",false
,,,,"LiquiBox US Inc.","Delaware",0,,,"",false
,,,,"LiquiBox Corporation","Ohio",0,,,"",false
,,,,"LiquiBox USUK LLC","Delaware",0,,,"",false
,,,,"LiquiBox, L.P.","Delaware",0,,,"",false
,,,,"LiquiBox Packaging Private Limited","India",0,,,"",false
000101247725000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1012477/000101247725000010/a123124ex-211.htm",Nested,"1) Avadel US Holdings, Inc.","",0,,,"f/k/a Flamel US Holdings, Inc.",false
,,,,"A. Avadel Management, LLC","",0,,,"",false
,,,,"B. Avadel CNS Pharmaceuticals, LLC","",0,,,"",false
,,,,"2) Flamel Ireland Ltd.","",0,,,"d/b/a Avadel Ireland",false
,,,,"3) Avadel Investment Company, Ltd.","",0,,,"",false
,,,,"4) Avadel France Holding SAS","",0,,,"",false
,,,,"A. Avadel Research SAS","",0,,,"",false
,,,,"5) Avadel Finance Ireland Designated Activity Company","",0,,,"",false
,,,,"A. Avadel Finance Cayman Ltd.","",0,,,"",false
000162828025045769,EX-21,"https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/fds-202508x31xexx21.htm",Nested,"BISAM Inc.","",0,,,"",false
,,,,"Bravo Consult EOOD","",0,,,"",false
,,,,"Cabot Investment Technology, Inc.","",0,,,"",false
,,,,"Cobalt Software, Inc.","",0,,,"",false
,,,,"Code Red, Inc.","",0,,,"",false
,,,,"FactSet Benelux B.V.","",0,,,"",false
,,,,"FactSet Brasil Consultoria Ltda","",0,,,"",false
,,,,"FactSet Canada, Inc.","",0,,,"",false
,,,,"FactSet China Co., Ltd.","",0,,,"",false
,,,,"FactSet Charitable Foundation","",0,,,"",false
,,,,"FactSet Digital Solutions, LLC","",0,,,"",false
,,,,"FactSet Europe Limited","",0,,,"",false
,,,,"FactSet Europe S.à.r.l.","",0,,,"",false
,,,,"FactSet France Inc.","",0,,,"",false
,,,,"FactSet France","",0,,,"",false
,,,,"FactSet GmbH","",0,,,"",false
,,,,"FactSet Hong Kong Limited","",0,,,"",false
,,,,"FactSet International Limited","",0,,,"UK",false
,,,,"FactSet International Limited","",0,,,"Ireland",false
,,,,"FactSet Ireland Limited","",0,,,"",false
,,,,"FactSet Italia S.R.l.","",0,,,"",false
,,,,"FactSet Limited","",0,,,"",false
,,,,"FactSet Pacific, Inc.","",0,,,"",false
,,,,"FactSet Philippines, Inc.","",0,,,"",false
,,,,"FactSet Research Limited","",0,,,"",false
,,,,"FactSet Research Systems South Africa Pty. Ltd.","",0,,,"",false
,,,,"FactSet Singapore Pte. Ltd.","",0,,,"",false
,,,,"FactSet Spain SL","",0,,,"",false
,,,,"FactSet Sweden AB","",0,,,"",false
,,,,"FactSet Switzerland AG","",0,,,"",false
,,,,"FactSet Systems India Private Limited","",0,,,"",false
,,,,"FactSet LTD","",0,,,"UAE",false
,,,,"FactSet UK Limited","",0,,,"",false
,,,,"FinAnalytica Inc.","",0,,,"",false
,,,,"idaciti, Inc.","",0,,,"",false
,,,,"Liquid Holdings, LLC","",0,,,"",false
,,,,"Liquidity Book, LLC","",0,,,"",false
,,,,"LiquidityBook UK Ltd","",0,,,"",false
,,,,"Messer Financial Software Limited","",0,,,"",false
,,,,"Messer Financial Software Limited","",0,,,"UK",false
,,,,"Platform Group Limited","",0,,,"",false
,,,,"P.A.N. Securities, L.P.","",0,,,"",false
,,,,"Portware International, LLC","",0,,,"",false
,,,,"Portware, LLC","",0,,,"",false
,,,,"PTS NET, LLC","",0,,,"",false
,,,,"SIA FactSet Latvia","",0,,,"",false
,,,,"TableTop Data, Inc.","",0,,,"",false
,,,,"TruValue Labs, Inc.","",0,,,"",false
,,,,"Vermilion Holdings Limited","",0,,,"",false
,,,,"Vermilion Software Inc.","",0,,,"",false
000156276225000042,EX-21,"https://www.sec.gov/Archives/edgar/data/1013272/000156276225000042/nwfl-20241231xex21.htm",Nested,"Wayne Bank","",0,,,"",false
,,,,"Norwood Investment Corp.","",0,,,"",false
,,,,"WCB Realty Corp.","",0,,,"",false
,,,,"WTRO Properties, Inc.","",0,,,"",false
000101346225000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/anssex211-20241231x10konly.htm",Nested,"ANSYS Austria GmbH","Austria",0,,,"",false
,,,,"Fluent China Holdings Limited","Barbados",0,,,"",false
,,,,"ANSYS Belgium S.A.","Belgium",0,,,"",false
,,,,"ANSYS do Brasil LTDA","Brazil",0,,,"",false
,,,,"ANSYS Canada Limited","Canada",0,,,"",false
,,,,"ANSYS Technology Co., Ltd.","China",0,,,"Shanghai",false
,,,,"OPTIS CN Limited","China",0,,,"",false
,,,,"Cullimore and Ring Technologies, Inc.","Colorado",0,,,"",false
,,,,"Ansys International LLC","Delaware",0,,,"",false
,,,,"OnScale, LLC","Delaware",0,,,"",false
,,,,"Grove Financing Sub 3, LLC","Delaware",0,,,"",false
,,,,"ANSYS France SAS","France",0,,,"",false
,,,,"ANSYS Germany GmbH","Germany",0,,,"",false
,,,,"DYNAmore Gesellschaft fur FEM Ingenieurdienstleistungen GmbH","Germany",0,,,"",false
,,,,"ANSYS Hellas Single Member S.A.","Greece",0,,,"",false
,,,,"OPTIS Hong Kong Limited","Hong Kong",0,,,"",false
,,,,"ANSYS Software Private Limited","India",0,,,"",false
,,,,"ANSYS Ireland Ltd.","Ireland",0,,,"",false
,,,,"ANSYS Software, Ltd.","Israel",0,,,"",false
,,,,"ANSYS Italia, S.r.l","Italy",0,,,"",false
,,,,"ANSYS Japan K.K.","Japan",0,,,"",false
,,,,"ANSYS Luxembourg Holding Company S.à.r.l.","Luxembourg",0,,,"",false
,,,,"Computational Engineering International, Inc.","North Carolina",0,,,"",false
,,,,"Ansys Government Initiatives, LLC","Pennsylvania",0,,,"",false
,,,,"ANSYS Poland s p.z.o.o","Poland",0,,,"",false
,,,,"ANSYS Rwanda Limited","Rwanda",0,,,"",false
,,,,"ANSYS Singapore Pte. Ltd.","Singapore",0,,,"",false
,,,,"ANSYS Korea LLC","South Korea",0,,,"",false
,,,,"ANSYS Iberia, S.L.","Spain",0,,,"",false
,,,,"Engineering Simulation and Scientific Software Rocky DEM S.L.U.","Spain",0,,,"",false
,,,,"ANSYS Sweden AB","Sweden",0,,,"",false
,,,,"DYNAmore Nordic AB","Sweden",0,,,"",false
,,,,"ANSYS Switzerland GmbH","Switzerland",0,,,"",false
,,,,"desktop.studio GmbH","Switzerland",0,,,"",false
,,,,"Matterhorn Merger Sub GmbH","Switzerland",0,,,"",false
,,,,"Taiwan ANSYS Technologies Co.","Taiwan",0,,,"",false
,,,,"ANSYS MEA FZLLC","United Arab Emirates",0,,,"",false
,,,,"ANSYS UK Limited","United Kingdom",0,,,"",false
000095017025028420,EX-21,"https://www.sec.gov/Archives/edgar/data/101382/000095017025028420/umbf-ex21/1.htm",Nested,"UMB Bank, n.a.","",0,,,"",false
,,,,"UMB Bank & Trust, n.a.","",0,,,"",false
,,,,"UMB Capital Corporation","",0,,,"",false
,,,,"UMB Banc Leasing Corporation","",0,,,"",false
,,,,"UMB Trust Company of South Dakota","",0,,,"",false
,,,,"UMB Insurance, Inc.","",0,,,"",false
,,,,"Kansas City Realty Company","",0,,,"",false
,,,,"UMB Realty Company, LLC","",0,,,"",false
,,,,"Kansas City Financial Corporation","",0,,,"",false
,,,,"UMB Colorado Property, LLC","",0,,,"",false
,,,,"Conifer Properties LLC","",0,,,"",false
,,,,"Meridian AZ Properties, LLC","",0,,,"",false
,,,,"SB&T Assets, LLC","",0,,,"",false
,,,,"UMB Foreign LLC","",0,,,"",false
,,,,"UMBF Trust and Agency Services Limited","",0,,,"Ireland",false
,,,,"UMB Delaware, Inc.","",0,,,"",false
,,,,"1268 South Jones Spring Lane, LLC","",0,,,"",false
,,,,"UMBCDC, Inc.","",0,,,"",false
,,,,"UMB Fund Services, Inc.","",0,,,"",false
,,,,"UMB Financial Services, Inc.","",0,,,"",false
,,,,"UMB Asset Management, LLC","",0,,,"",false
,,,,"UMB Family Wealth GP 1, LLC","",0,,,"",false
,,,,"FW Motif LP","",0,,,"",false
,,,,"UMB Management Equity Holdings, Inc.","",0,,,"",false
,,,,"UMB Merchant LLC","",0,,,"",false
,,,,"UMB Family Wealth KS Halite LLC","",0,,,"",false
,,,,"UMB Family Wealth FW Tessera Horizon LLC","",0,,,"",false
,,,,"FW Tessera Horizon LLC","",0,,,"",false
,,,,"UMB Family Wealth FW Tessera LLC","",0,,,"",false
,,,,"FW Tessera LLC","",0,,,"",false
,,,,"UMB Family Wealth FW Tessera Royale LLC","",0,,,"",false
,,,,"FW Tessera Royale LLC","",0,,,"",false
,,,,"Blue Sky Merger Sub Inc.","",0,,,"",false
000101385725000024,EX-21,"https://www.sec.gov/Archives/edgar/data/1013857/000101385725000024/q42024/ex-211.htm",Nested,"Pegasystems BV","",0,,,"",false
,,,,"Pegasystems France","",0,,,"",false
,,,,"Pegasystems GmbH","",0,,,"",false
,,,,"Pegasystems Limited","",0,,,"",false
,,,,"Pegasystems PTY Limited","",0,,,"",false
